"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","Acer pseudoplatanus (g)","Aesculus hippocastanum (g)","Betula pendula (g)","Carpinus betulus (g)","Fagus sylvatica (g)","Fraxinus excelsior (g)","Prunus avium (g)","Quercus petraea (g)","Sorbus aucuparia (g)","Tilia platyphyllos (g)","other (g)","trap_condition","month","div","blk","myc","sr","sr_myc","month1"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","B",NA,0.67,NA,NA,20.45,NA,NA,NA,NA,NA,2.9,"ok","November","2","1","AM + EM",2,"2_AM + EM","November"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","C",NA,0.29,NA,NA,3.7,NA,NA,NA,NA,NA,1.35,"ok","November","2","1","AM + EM",2,"2_AM + EM","November"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","A",NA,0.108,NA,NA,0.109,NA,NA,NA,NA,NA,0.083,"ok","December","2","1","AM + EM",2,"2_AM + EM","December"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","B",NA,1.25,NA,NA,0.278,NA,NA,NA,NA,NA,0,"ok","December","2","1","AM + EM",2,"2_AM + EM","December"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","C",NA,0,NA,NA,0.044,NA,NA,NA,NA,NA,0,"ok","December","2","1","AM + EM",2,"2_AM + EM","December"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","A",NA,0,NA,NA,0.264,NA,NA,NA,NA,NA,0.557,"ok","January","2","1","AM + EM",2,"2_AM + EM","January"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","B",NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,"no_stone","January","2","1","AM + EM",2,"2_AM + EM","January"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","C",NA,0,NA,NA,0,NA,NA,NA,NA,NA,0.497,"ok","January","2","1","AM + EM",2,"2_AM + EM","January"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","A",NA,0,NA,NA,0.125,NA,NA,NA,NA,NA,0.084,"ok","February","2","1","AM + EM",2,"2_AM + EM","February"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","B",NA,0,NA,NA,0.153,NA,NA,NA,NA,NA,NA,"ok","February","2","1","AM + EM",2,"2_AM + EM","February"
1,23,"23.AE2",2,"AMF+EMF","Ae|Fa","C",NA,0,NA,NA,0.249,NA,NA,NA,NA,NA,0.109,"no_stone","February","2","1","AM + EM",2,"2_AM + EM","February"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,1.8,0.053,NA,NA,NA,0.028,NA,0,"ok","March","4","1","AM + EM",4,"4_AM + EM","March"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,1.25,0.067,NA,NA,NA,0,NA,0,"ok","March","4","1","AM + EM",4,"4_AM + EM","March"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,4.89,0.139,NA,NA,NA,0,NA,0,"ok","March","4","1","AM + EM",4,"4_AM + EM","March"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0,0.148,0,NA,NA,0,NA,0,"ok","April","4","1","AM + EM",4,"4_AM + EM","April"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,0.037,0.431,0.443,NA,NA,0,NA,0,"ok","April","4","1","AM + EM",4,"4_AM + EM","April"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,0.021,0.717,0,NA,NA,0,NA,0,"ok","April","4","1","AM + EM",4,"4_AM + EM","April"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.005,0,0.017,NA,NA,0,NA,0,"ok","May","4","1","AM + EM",4,"4_AM + EM","May"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,0,0.062,0.134,NA,NA,0,NA,0,"ok","May","4","1","AM + EM",4,"4_AM + EM","May"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,0,0,0.348,NA,NA,0,NA,0,"ok","May","4","1","AM + EM",4,"4_AM + EM","May"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.026,0,0.029,NA,NA,0.163,NA,0,"ok","June","4","1","AM + EM",4,"4_AM + EM","June"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,0.037,0,0.023,NA,NA,0.019,NA,0,"ok","June","4","1","AM + EM",4,"4_AM + EM","June"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,0,0.076,0,NA,NA,0,NA,0.033,"ok","June","4","1","AM + EM",4,"4_AM + EM","June"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.715,0,1.052,NA,NA,0.043,NA,0.329,"ok","July","4","1","AM + EM",4,"4_AM + EM","July"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,1.66,0,1.269,NA,NA,0.069,NA,0.244,"ok","July","4","1","AM + EM",4,"4_AM + EM","July"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,2.474,0,0.415,NA,NA,0.405,NA,0.19,"ok","July","4","1","AM + EM",4,"4_AM + EM","July"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.656,0,2.261,NA,NA,0.835,NA,1.302,"ok","August","4","1","AM + EM",4,"4_AM + EM","August"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,1.049,0.017,0.536,NA,NA,0.095,NA,0.164,"ok","August","4","1","AM + EM",4,"4_AM + EM","August"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,1.149,0,0.772,NA,NA,0.586,NA,0.15,"ok","August","4","1","AM + EM",4,"4_AM + EM","August"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.249,0,8.56,NA,NA,0.465,NA,0.084,"ok","September","4","1","AM + EM",4,"4_AM + EM","September"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,0.306,0.151,1.36,NA,NA,0.692,NA,0.097,"ok","September","4","1","AM + EM",4,"4_AM + EM","September"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,0.554,0,1.257,NA,NA,0.628,NA,NA,"ok","September","4","1","AM + EM",4,"4_AM + EM","September"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,3.96,0.01,105.44,NA,NA,2.34,NA,0.57,"ok","October","4","1","AM + EM",4,"4_AM + EM","October"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,6.53,0.1,81.75,NA,NA,2.44,NA,1.25,"ok","October","4","1","AM + EM",4,"4_AM + EM","October"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,6.07,0.08,73.68,NA,NA,2.91,NA,0.12,"ok","October","4","1","AM + EM",4,"4_AM + EM","October"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,8.43,0.31,15.01,NA,NA,3.55,NA,4.66,"ok","November","4","1","AM + EM",4,"4_AM + EM","November"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,7.79,0.75,8.7,NA,NA,1.99,NA,8.78,"ok","November","4","1","AM + EM",4,"4_AM + EM","November"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,15.46,0.8,9.47,NA,NA,8.9,NA,1.88,"ok","November","4","1","AM + EM",4,"4_AM + EM","November"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.214,0.058,0.168,NA,NA,0.021,NA,0.253,"ok","December","4","1","AM + EM",4,"4_AM + EM","December"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,0.234,0.417,0.082,NA,NA,0.081,NA,1.326,"ok","December","4","1","AM + EM",4,"4_AM + EM","December"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,0.21,0,0,NA,NA,0,NA,0.127,"no_stone","December","4","1","AM + EM",4,"4_AM + EM","December"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.144,0.1,0,NA,NA,0,NA,0,"ok","January","4","1","AM + EM",4,"4_AM + EM","January"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,0,0,0,NA,NA,0,NA,0.032,"ok","January","4","1","AM + EM",4,"4_AM + EM","January"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,0.111,0.007,0,NA,NA,0,NA,0,"ok","January","4","1","AM + EM",4,"4_AM + EM","January"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","A",NA,NA,NA,0.304,0.063,0,NA,NA,0,NA,NA,"ok","February","4","1","AM + EM",4,"4_AM + EM","February"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","B",NA,NA,NA,0.1,NA,0,NA,NA,0,NA,NA,"ok","February","4","1","AM + EM",4,"4_AM + EM","February"
1,24,"24.AE4",4,"AMF+EMF","Fr|So|Ca|Fa","C",NA,NA,NA,1.134,NA,0,NA,NA,0,NA,0.082,"ok","February","4","1","AM + EM",4,"4_AM + EM","February"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,"ok","March","2","1","AM",2,"2_AM","March"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,0.032,NA,0,NA,0.194,"ok","March","2","1","AM",2,"2_AM","March"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,0.077,NA,0,NA,0,"ok","March","2","1","AM",2,"2_AM","March"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,0.044,NA,0.125,NA,0.083,"ok","April","2","1","AM",2,"2_AM","April"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,0.046,NA,0.081,NA,0,"ok","April","2","1","AM",2,"2_AM","April"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,0.015,NA,0.026,NA,0.037,"ok","April","2","1","AM",2,"2_AM","April"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,0.115,NA,0.022,NA,0,"ok","May","2","1","AM",2,"2_AM","May"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,0.161,NA,0,NA,0,"ok","May","2","1","AM",2,"2_AM","May"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,0.287,NA,0.091,NA,0,"ok","May","2","1","AM",2,"2_AM","May"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,2.711,NA,0.483,NA,0,"ok","June","2","1","AM",2,"2_AM","June"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,1.216,NA,0.122,NA,0,"ok","June","2","1","AM",2,"2_AM","June"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,1.504,NA,0.251,NA,0.022,"ok","June","2","1","AM",2,"2_AM","June"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,10.96,NA,0.674,NA,0.228,"ok","July","2","1","AM",2,"2_AM","July"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,4.2,NA,0.334,NA,NA,"ok","July","2","1","AM",2,"2_AM","July"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,9.91,NA,0.656,NA,NA,"ok","July","2","1","AM",2,"2_AM","July"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,9.1,NA,1.339,NA,0.638,"ok","August","2","1","AM",2,"2_AM","August"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,5.05,NA,0.802,NA,0.084,"ok","August","2","1","AM",2,"2_AM","August"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,4.85,NA,0.668,NA,0.72,"ok","August","2","1","AM",2,"2_AM","August"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,19.17,NA,6.61,NA,NA,"ok","September","2","1","AM",2,"2_AM","September"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,14.36,NA,5.18,NA,NA,"ok","September","2","1","AM",2,"2_AM","September"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,13.24,NA,5.07,NA,0.29,"ok","September","2","1","AM",2,"2_AM","September"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,74.6,NA,10.3,NA,0.5,"ok","October","2","1","AM",2,"2_AM","October"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,47.6,NA,10,NA,3,"ok","October","2","1","AM",2,"2_AM","October"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,56.6,NA,11.3,NA,6.9,"ok","October","2","1","AM",2,"2_AM","October"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,40.78,NA,4.02,NA,2.77,"ok","November","2","1","AM",2,"2_AM","November"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,24.89,NA,3.59,NA,6.82,"ok","November","2","1","AM",2,"2_AM","November"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,45.91,NA,7.37,NA,6.22,"ok","November","2","1","AM",2,"2_AM","November"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,0.007,NA,0.039,NA,1.373,"ok","December","2","1","AM",2,"2_AM","December"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,0,NA,0.015,NA,2.52,"no_stone","December","2","1","AM",2,"2_AM","December"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,0,NA,0.018,NA,1.64,"ok","December","2","1","AM",2,"2_AM","December"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.092,"ok","January","2","1","AM",2,"2_AM","January"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,"ok","January","2","1","AM",2,"2_AM","January"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.023,"ok","January","2","1","AM",2,"2_AM","January"
1,25,"25.A2",2,"AMF","Pr|So","A",NA,NA,NA,NA,NA,NA,0.076,NA,0,NA,NA,"ok","February","2","1","AM",2,"2_AM","February"
1,25,"25.A2",2,"AMF","Pr|So","B",NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,"ok","February","2","1","AM",2,"2_AM","February"
1,25,"25.A2",2,"AMF","Pr|So","C",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.096,"ok","February","2","1","AM",2,"2_AM","February"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",0,0,NA,NA,NA,NA,0,NA,0,NA,0,"ok","March","4","1","AM",4,"4_AM","March"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",0,0,NA,NA,NA,NA,0.05,NA,0.011,NA,0,"ok","March","4","1","AM",4,"4_AM","March"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",0,0,NA,NA,NA,NA,0.048,NA,0,NA,0,"ok","March","4","1","AM",4,"4_AM","March"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",0.062,0,NA,NA,NA,NA,0.038,NA,0,NA,0,"ok","April","4","1","AM",4,"4_AM","April"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",0,0,NA,NA,NA,NA,0,NA,0,NA,0,"ok","April","4","1","AM",4,"4_AM","April"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",0.265,0,NA,NA,NA,NA,0,NA,0,NA,0.076,"ok","April","4","1","AM",4,"4_AM","April"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",0.775,0,NA,NA,NA,NA,0.271,NA,0.03,NA,0.062,"ok","May","4","1","AM",4,"4_AM","May"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",0.153,0,NA,NA,NA,NA,0.087,NA,0,NA,0,"ok","May","4","1","AM",4,"4_AM","May"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",0,0,NA,NA,NA,NA,0.158,NA,0,NA,0,"ok","May","4","1","AM",4,"4_AM","May"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",0.481,0,NA,NA,NA,NA,1.778,NA,0.153,NA,0,"ok","June","4","1","AM",4,"4_AM","June"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",0.43,0,NA,NA,NA,NA,1.868,NA,0.274,NA,0,"ok","June","4","1","AM",4,"4_AM","June"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",1.974,0,NA,NA,NA,NA,0.87,NA,0.24,NA,0.13,"ok","June","4","1","AM",4,"4_AM","June"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",5.14,0.681,NA,NA,NA,NA,8.95,NA,0.237,NA,NA,"ok","July","4","1","AM",4,"4_AM","July"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",2.353,0.379,NA,NA,NA,NA,11.34,NA,0.12,NA,NA,"ok","July","4","1","AM",4,"4_AM","July"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",5.81,0,NA,NA,NA,NA,6.2,NA,0.099,NA,0.13,"ok","July","4","1","AM",4,"4_AM","July"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",3.441,0.395,NA,NA,NA,NA,6.433,NA,0.494,NA,NA,"ok","August","4","1","AM",4,"4_AM","August"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",2.949,2.794,NA,NA,NA,NA,6.222,NA,0.422,NA,0.121,"ok","August","4","1","AM",4,"4_AM","August"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",3.596,1.131,NA,NA,NA,NA,4.649,NA,0.181,NA,NA,"ok","August","4","1","AM",4,"4_AM","August"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",7.33,1.18,NA,NA,NA,NA,4.3,NA,2.78,NA,NA,"ok","September","4","1","AM",4,"4_AM","September"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",3.84,3.72,NA,NA,NA,NA,22.77,NA,3.85,NA,NA,"ok","September","4","1","AM",4,"4_AM","September"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",1.45,3.22,NA,NA,NA,NA,14.09,NA,3.82,NA,NA,"ok","September","4","1","AM",4,"4_AM","September"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",77.41,0.52,NA,NA,NA,NA,40.7,NA,2.74,NA,NA,"ok","October","4","1","AM",4,"4_AM","October"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",37.81,6.29,NA,NA,NA,NA,60.95,NA,2.68,NA,0.27,"ok","October","4","1","AM",4,"4_AM","October"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",56.6,1.54,NA,NA,NA,NA,47.54,NA,3.82,NA,NA,"ok","October","4","1","AM",4,"4_AM","October"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",13.57,0,NA,NA,NA,NA,19.22,NA,1.18,NA,0.62,"ok","November","4","1","AM",4,"4_AM","November"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","B",3.15,0.05,NA,NA,NA,NA,31.55,NA,1.63,NA,3.61,"ok","November","4","1","AM",4,"4_AM","November"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","C",0,0,NA,NA,NA,NA,3.98,NA,0.11,NA,0.43,"ok","November","4","1","AM",4,"4_AM","November"
1,26,"26.A4",4,"AMF","Ac|Ae|Pr|So","A",0,0,NA,NA,NA,NA,0,NA,0.017,NA,0.161,"ok","December","4","1","AM",4,"4_AM","December"
