"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","contaminants","trap_condition","month","div","blk","myc","sr","sr_myc","month1","species","dryweight","dryweight_corr"
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",1.47,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",1.47,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",1.47,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",1.47,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",1.47,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",1.47,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",1.47,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Tilia.platyphyllos",8.21,16.42
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Acer.pseudoplatanus",47.05,94.1
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",4.76,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Tilia.platyphyllos",15.79,31.58
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Acer.pseudoplatanus",45,90
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",11.4,"ok","2023-10",2,2,"AM + EM",2,"2_AM + EM","October","Tilia.platyphyllos",15.05,30.1
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Acer.pseudoplatanus",19.89,39.78
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",4.26,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Tilia.platyphyllos",21.59,43.18
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Acer.pseudoplatanus",17.25,34.5
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",10.56,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Tilia.platyphyllos",13.94,27.88
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Acer.pseudoplatanus",18.41,36.82
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",16.91,"ok","2023-11",2,2,"AM + EM",2,"2_AM + EM","November","Tilia.platyphyllos",13.12,26.24
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.294,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.09,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.188,"ok","2023-12",2,2,"AM + EM",2,"2_AM + EM","December","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.032,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.058,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.036,"ok","2024-01",2,2,"AM + EM",2,"2_AM + EM","January","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","A",0.154,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","B",0.623,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Tilia.platyphyllos",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Acer.pseudoplatanus",0,0
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Aesculus.hippocastanum",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Betula.pendula",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Carpinus.betulus",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Fagus.sylvatica",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Fraxinus.excelsior",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Prunus.avium",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Quercus.petraea",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Sorbus.aucuparia",NA,NA
2,78,"78.AE2",2,"AMF+EMF","Ac|Ti","C",0.054,"ok","2024-02",2,2,"AM + EM",2,"2_AM + EM","February","Tilia.platyphyllos",0,0
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Acer.pseudoplatanus",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Aesculus.hippocastanum",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Betula.pendula",0.018,0.072
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Carpinus.betulus",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Fagus.sylvatica",0.023,0.092
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Fraxinus.excelsior",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Prunus.avium",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Quercus.petraea",1.45,5.8
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Sorbus.aucuparia",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","A",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Tilia.platyphyllos",0,0
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","B",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Acer.pseudoplatanus",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","B",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Aesculus.hippocastanum",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","B",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Betula.pendula",0,0
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","B",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Carpinus.betulus",NA,NA
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","B",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Fagus.sylvatica",0.039,0.156
2,79,"79.E4",4,"EMF","Be|Fa|Qu|Ti","B",0,"ok","2023-03",4,2,"EM",4,"4_EM","March","Fraxinus.excelsior",NA,NA
